

2,2048,229115

2,2048,4649

2,2048,80781

2,2048,46804

2,2048,14006

2,2048,201820

2,2048,47907

2,2048,38142

2,4096,25277

2,4096,18574

2,4096,393043

2,4096,60

2,4096,7477

2,4096,728

2,4096,47039

2,4096,90925

2,4096,192707

2,4096,67006

2,8192,104261

2,8192,27362

2,8192,62820

2,8192,4322

2,8192,41791

2,8192,22737

2,8192,13642

2,8192,12799

2,8192,140976

2,8192,25080

2,16384,113713

2,16384,26741

2,16384,55604

2,16384,298344

2,16384,50864

2,16384,6340

2,16384,9583

2,16384,78303

2,16384,108

2,16384,6127

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,1,1

4,2,7

4,2,50

4,2,11

4,2,4

4,2,5

4,2,1

4,2,14

4,2,26

4,2,14

4,2,9

4,4,95

4,4,32

4,4,143

4,4,32

4,4,304

4,4,50

4,4,123

4,4,58

4,4,9

4,4,424

4,8,6724

4,8,4439

4,8,1000

4,8,523

4,8,1146

4,8,4610

4,8,6919

4,8,3439

4,8,2591

4,8,2183

4,16,14973

4,16,33416

4,16,29984

4,16,53231

4,16,99859

4,16,35025

4,16,19534

4,16,52918

4,16,40190

4,16,16194

4,32,128638

4,32,258885

4,32,594137

4,32,1205957

4,32,1030903

4,32,2997039

4,32,2388708

4,32,351456

4,32,921270

4,32,238960

4,64,6506966

4,64,5374602

4,64,5920579

4,64,14977000

4,64,7816028

4,64,4349818

4,64,72436257

4,64,726752

4,64,8003568

4,64,7388598

4,128,40758743

4,128,89331874

4,128,25366955

4,128,21218844

4,128,373581634

4,128,641579700

4,128,255782980

4,128,139853333

4,128,363753332

4,128,196368708

4,256,1073741823

4,256,1073741823

4,256,1073741823

4,256,1073741823

4,256,1073741823

4,256,123078880

4,256,1073741823

4,256,601765387

4,256,1073741823

4,256,1073741823

4,512,1073741823

4,512,1073741823

4,512,1073741823
